DE,Pilot of Lottery-sampling herring,2018,Norwegian fleet > 15 m,Y,13
SD,NO,IMR
FO,N,39,U,N,U,Self-Sampling,H,V,Lan,2018-08-02,,,,,58.58333,2.08333,NA,NA,,,,8-53,,,,,,,,,,SPF,Haul,,,0.233439,SRSWR,,,,,
SS,N,Haul,Lan,vol,U,N,U,Self-Sampling,Herring,1,1,CENSUS,,,,,
SA,,N,U,126417,,Whole,Lan,,,,U,Kg,350000000,14120,,,,SSYS,C,Self-Sampling,,,,,1,
BV,39,N,U,Age,9,,,Scale,41,29,,SRSWR,Observer
BV,40,N,U,Age,13,,,Scale,41,29,,SRSWR,Observer
BV,2,N,U,Age,12,,,Scale,41,29,,SRSWR,Observer
BV,3,N,U,Age,9,,,Scale,41,29,,SRSWR,Observer
BV,4,N,U,Age,14,,,Scale,41,29,,SRSWR,Observer
BV,5,N,U,Age,7,,,Scale,41,29,,SRSWR,Observer
BV,6,N,U,Age,12,,,Scale,41,29,,SRSWR,Observer
BV,7,N,U,Age,8,,,Scale,41,29,,SRSWR,Observer
BV,8,N,U,Age,7,,,Scale,41,29,,SRSWR,Observer
BV,9,N,U,Age,9,,,Scale,41,29,,SRSWR,Observer
BV,10,N,U,Age,9,,,Scale,41,29,,SRSWR,Observer
BV,12,N,U,Age,12,,,Scale,41,29,,SRSWR,Observer
BV,13,N,U,Age,14,,,Scale,41,29,,SRSWR,Observer
BV,14,N,U,Age,9,,,Scale,41,29,,SRSWR,Observer
BV,15,N,U,Age,12,,,Scale,41,29,,SRSWR,Observer
BV,16,N,U,Age,14,,,Scale,41,29,,SRSWR,Observer
BV,17,N,U,Age,9,,,Scale,41,29,,SRSWR,Observer
BV,20,N,U,Age,12,,,Scale,41,29,,SRSWR,Observer
BV,21,N,U,Age,8,,,Scale,41,29,,SRSWR,Observer
BV,22,N,U,Age,7,,,Scale,41,29,,SRSWR,Observer
BV,23,N,U,Age,8,,,Scale,41,29,,SRSWR,Observer
BV,30,N,U,Age,12,,,Scale,41,29,,SRSWR,Observer
BV,32,N,U,Age,14,,,Scale,41,29,,SRSWR,Observer
BV,33,N,U,Age,11,,,Scale,41,29,,SRSWR,Observer
BV,34,N,U,Age,9,,,Scale,41,29,,SRSWR,Observer
BV,35,N,U,Age,9,,,Scale,41,29,,SRSWR,Observer
BV,36,N,U,Age,12,,,Scale,41,29,,SRSWR,Observer
